"Mean fitness"	"GRN"	"Topology"
0.6845028710100804	1064	103
0.7928719732294848	1065	104
0.637107836503661	1066	104
0.6925484961883288	1067	104
0.6531425880199797	1068	104
0.737494881785607	1069	105
0.8252585262360193	1070	105
0.8043485726764377	1071	105
0.6616255517990547	1072	105
0.7466876958608291	1073	106
0.7798663275775182	1074	106
0.7992858489792001	1075	106
0.7803925888765817	1076	106
0.720375531650952	1077	107
0.7599832801976322	1078	107
0.7765655652974816	1079	107
0.6857003839188955	1080	107
0.7899110308075191	1081	108
0.7908719377124896	1082	108
0.6580120744866206	1083	108
0.556720981953112	1084	108
0.7431116241532836	1085	109
0.7202994860319143	1086	109
0.7279474334371847	1087	109
0.7718660354509003	1088	109
0.7928389073095617	1089	110
0.7796682814409257	1090	110
0.7708375144280545	1091	110
0.7966480032034623	1092	110
0.81625284911035	1093	111
0.7255434711041829	1094	111
0.7567871376745388	1095	111
0.7540498375181508	1096	111
0.6670414394017599	1097	112
0.800885387676532	1098	112
0.8129890356719717	1099	112
0.7396419763018932	1100	112
0.81698288932921	1101	113
0.8106389099628624	1102	113
0.8134241867700355	1103	113
0.8122105547595357	1104	113
0.626305600406702	1105	114
0.5790908901858401	1106	114
0.7564383272300845	1107	114
0.7276255754237106	1108	114
0.6571634668898434	1109	115
0.7250575037036492	1110	115
0.5955215032009189	1111	115
0.7369110984138956	1112	115
1.2812971365681797e-10	1113	116
3.5991166544085307e-7	1114	116
1.5290556991734956e-8	1115	116
1.0976073838645679e-7	1116	116
0.7875109789552994	1117	117
0.7455553390128435	1118	117
0.6960442044590975	1119	117
0.7271680059989133	1120	117
0.690628832857306	1121	118
0.7888050255649317	1122	118
0.7939108977226935	1123	118
0.5296995597847616	1124	118
0.8162526488416032	1125	119
0.7323522586340155	1126	119
0.773560684342788	1127	119
0.7704161193149739	1128	119
0.803208762651339	1129	120
0.7504632838429867	1130	120
0.7513111438854131	1131	120
0.7644434428556456	1132	120
0.5773052056882649	1133	121
0.6932088321236557	1134	121
0.7612908282904454	1135	121
0.7999533222612054	1136	121
0.779278204657684	1137	122
0.7531299952591527	1138	122
0.7360445257760044	1139	122
0.7484861226695506	1140	122
0.6906991151634938	1141	123
0.6525208894713539	1142	123
0.6911072062622372	1143	123
0.7313561002399547	1144	123
0.7016009363230192	1145	124
0.6024855181733204	1146	124
0.7926262664285278	1147	124
0.6701992615873807	1148	124
0.7509178245035854	1149	125
0.6887421233748807	1150	125
0.6996823604837281	1151	125
0.7116080987851471	1152	125
0.7979835861431925	1153	126
0.8271877550059272	1154	126
0.8131145929128525	1155	126
0.7997237870571858	1156	126
0.7247721980572134	1157	127
0.7802330036607396	1158	127
0.7703393772496266	1159	127
0.6176171736714946	1160	127
0.7895672407654161	1161	128
0.8043393793656342	1162	128
0.7997741258827693	1163	128
0.8172390086755428	1164	128
0.7675916201833453	1165	129
0.7849205532796008	1166	129
0.7913473493994931	1167	129
0.7669746567536359	1168	129
0.7842267159814996	1169	130
0.7975646988555155	1170	130
0.7869300986024369	1171	130
0.7831649937636064	1172	130
0.6286891535965115	1173	131
0.8134026370350036	1174	131
0.7961952638908065	1175	131
0.8040503106519695	1176	131
0.6544715625687099	1177	132
0.774193478405434	1178	132
0.8154246508904105	1179	132
0.7898584115974439	1180	132
0.7867664476848424	1181	133
0.7738482975577861	1182	133
0.7491012265325108	1183	133
0.8157633697318971	1184	133
0.7867014335405699	1185	134
0.7650435377853836	1186	134
0.7816803613726688	1187	134
0.7481075984154643	1188	134
0.6086965210005131	1189	135
0.7373243766610151	1190	135
0.7681843903021455	1191	135
0.4899667420534467	1192	135
0.7147818217353791	1193	136
0.7631189624462897	1194	136
0.7856913695487061	1195	136
0.709165639399599	1196	136
0.6801113209963491	1197	137
0.7291695058494878	1198	137
0.6076453283537844	1199	137
0.7832300353800374	1200	137
0.789505163140376	1201	138
0.8001093530135118	1202	138
0.7758874039412756	1203	138
0.7695441564337852	1204	138
0.7955710237342667	1205	139
0.6373941255823905	1206	139
0.7974144933648116	1207	139
0.7601976610067893	1208	139
1.9010957717228874e-11	1209	140
4.5701007556250625e-12	1210	140
1.507655523127129e-11	1211	140
3.5291859375072204e-13	1212	140
0.6307238186937751	1213	141
0.7812551558878958	1214	141
0.8264345390849194	1215	141
0.7176837595939825	1216	142
0.6208974398128853	1217	142
0.7870545533617179	1218	142
0.7694989097591811	1219	143
0.7609247467349323	1220	143
0.7640506544706372	1221	143
0.7895410532579922	1222	144
0.7930183293508337	1223	144
0.8103186510518171	1224	144
0.7744854852230165	1225	145
0.7753205791579129	1226	145
0.7849397304287264	1227	145
0.7871327100962675	1228	146
0.7979676376737085	1229	146
0.8149201262080895	1230	146
0.8085678084558012	1231	147
0.790844280831119	1232	147
0.8140670784721433	1233	147
0.7327918442881043	1234	148
0.7526367832847417	1235	148
0.7552969615702927	1236	148
0.7745191092911032	1237	149
0.7992437316281941	1238	149
0.8063304999336068	1239	149
0.7444142779961667	1240	150
0.7841362425512728	1241	150
0.7522318810654401	1242	150
0.025390967023929418	1243	151
0.7069985805322523	1244	151
0.09088105130548885	1245	151
0.8131115711505302	1246	152
0.7424696108623755	1247	152
0.8203314718734681	1248	152
0.7840143217334634	1249	153
0.7471017012657738	1250	153
0.7574555058091065	1251	153
0.7779474728723929	1252	154
0.7966649584906194	1253	154
0.8155066802406246	1254	154
0.7773898018138712	1255	155
0.8196549083616758	1256	155
0.7764542709978564	1257	155
0.6695314335660345	1258	156
0.7493159807388632	1259	156
0.6351787022363061	1260	156
0.7860073457351204	1261	157
0.7690667335764868	1262	157
0.28810668044708104	1263	157
0.7564446670517064	1264	158
0.7338055148090242	1265	158
0.7802078213479526	1266	158
0.7671000103812182	1267	159
0.7188518435932694	1268	159
0.7429982592846275	1269	159
0.7612608201511921	1270	160
0.7622969313879221	1271	160
0.7796776219273022	1272	160
0.7734617688021852	1273	161
0.7693115550080768	1274	161
0.7883297500002407	1275	161
0.796417816050036	1276	162
0.7855247040565326	1277	162
0.773487314662486	1278	162
0.7433445536432799	1279	163
0.5557717917490338	1280	163
0.8187146150510425	1281	163
0.8203125999807753	1282	164
0.7450454877625277	1283	164
0.7267993597032272	1284	164
0.7882483302408317	1285	165
0.7974114883280861	1286	165
0.7984981716671045	1287	165
0.6019342043192153	1288	166
0.5890288695918888	1289	166
0.5591817467586947	1290	166
0.8255185465890039	1291	167
0.8276413006954942	1292	167
0.7525893445463145	1293	167
0.7953292133679093	1294	168
0.7982298069437932	1295	168
0.8263342616428094	1296	168
0.763409616241828	1297	169
0.714363720110965	1298	169
0.7394583579420675	1299	169
0.7861380041699061	1300	170
0.782279362962599	1301	170
0.5855772824513782	1302	170
0.7537128901120721	1303	171
0.7264300131463309	1304	171
0.7507494419278892	1305	171
0.8131174009837348	1306	172
0.8191772526815292	1307	172
0.8130836650938407	1308	172
0.7541815971984905	1309	173
0.6586460880811993	1310	173
0.786794036229057	1311	173
0.7684408396573152	1312	174
0.6817008334930718	1313	174
0.7079553636098755	1314	174
0.6921311399721126	1315	175
0.7295843327181811	1316	175
0.693945583069215	1317	175
0.6902154950485258	1318	176
0.7625231305305016	1319	176
0.7890329938358227	1320	176
0.8055576148907732	1321	177
0.7718674127371785	1322	177
0.7774094315680483	1323	177
0.7990760958225164	1324	178
0.8174010707029398	1325	178
0.7777205863759782	1326	178
0.0037607561083657687	1327	179
0.0013460081594470427	1328	179
0.002301704148277164	1329	179
0.7813025803741073	1330	180
0.8027410261625673	1331	180
0.7986003370524662	1332	180
0.801933467089118	1333	181
0.7907055311557981	1334	181
0.8232310772027175	1335	181
0.7503502365159395	1336	182
0.8023426840509913	1337	182
0.7514332242761168	1338	182
0.795212851706842	1339	183
0.7812353263949131	1340	183
0.7903229544643255	1341	183
0.77974771320438	1342	184
0.8201493894147822	1343	184
0.8177644882634909	1344	184
0.6373843676227575	1345	185
0.38223008089087207	1346	185
0.13131217502021436	1347	185
0.6593911483120283	1348	186
0.6589030529089169	1349	186
0.7018217074058711	1350	186
0.8105470553516119	1351	187
0.8076128127193932	1352	187
0.784351595113944	1353	187
0.7926027105458586	1354	188
0.7741739051806493	1355	188
0.7853751120123366	1356	188
0.7857509089214713	1357	189
0.8059991096564231	1358	189
0.803290725242681	1359	189
0.7561107381530704	1360	190
0.7894155762638317	1361	190
0.767899248269092	1362	190
0.7956944316102088	1363	191
0.7902346980265541	1364	191
0.7910370028721107	1365	191
0.8184231375412985	1366	192
0.7717089086719404	1367	192
0.7977859888943886	1368	192
0.7706400869457082	1369	193
0.7535615751471455	1370	193
0.724359941339824	1371	193
0.7915243972512823	1372	194
0.7880791112329049	1373	194
0.774855315540015	1374	194
0.8087154055725472	1375	195
0.7337037424355727	1376	195
0.7626330659860703	1377	195
0.8086013124929283	1378	196
0.7379679529694374	1379	196
0.733311056879989	1380	196
0.8031936194694076	1381	197
0.7895731457474854	1382	197
0.7809433531574284	1383	197
0.8107669278348959	1384	198
0.7917564857807224	1385	198
0.8041630446346072	1386	198
0.7703187687752908	1387	199
0.7397381448577248	1388	199
0.7793143485609519	1389	199
0.7610375376971222	1390	200
0.7900906390717162	1391	200
0.7942302083101381	1392	200
0.774104197950916	1393	201
0.798454571308727	1394	201
0.7428014275765878	1395	201
0.6853588729696349	1396	202
0.7044982259313229	1397	202
0.7694575006398356	1398	202
0.6730286274472971	1399	203
0.7996109767888432	1400	203
0.670444620705405	1401	203
0.7177013361753939	1402	204
0.7703794749144319	1403	204
0.7333308582103558	1404	204
0.6528323271260369	1405	205
0.7614301538817659	1406	205
0.7874669453089033	1407	205
0.7334684969113094	1408	206
0.7785312356457708	1409	206
0.7409550061435647	1410	206
0.7748334541087513	1411	207
0.743790016632085	1412	207
0.7021859263300932	1413	207
0.6896663028286016	1414	208
0.7523257494380715	1415	208
0.7689130829218948	1416	208
0.7920387890871308	1417	209
0.8076281534385195	1418	209
0.7794719339493238	1419	209
0.7586266976360411	1420	210
0.7994391682134698	1421	210
0.8208986493659692	1422	210
0.8005208782727822	1423	211
0.7963952554843323	1424	211
0.8205456496218606	1425	211
0.7733996386454183	1426	212
0.7309531521476086	1427	212
0.756755589090265	1428	212
0.635380470390787	1429	213
0.6581235370600748	1430	213
0.522946015475123	1431	213
0.7981022606872169	1432	214
0.769426818644115	1433	214
0.7934724181395743	1434	215
0.4746950890169282	1435	215
0.7853155591369406	1436	216
0.8122270494642089	1437	216
0.1309282197727487	1438	217
0.024878215221534918	1439	217
0.794026756802051	1440	218
0.8013504219720499	1441	218
0.5493366078234334	1442	219
0.7029001327112513	1443	219
0.8051815893883149	1444	220
0.8246483185398564	1445	220
6.942500806424935e-11	1446	221
8.824680898498292e-11	1447	221
0.7892105526243941	1448	222
0.7951290993084144	1449	222
0.8003495547101239	1450	223
0.6638254569117847	1451	223
0.7423174646041842	1452	224
0.633454720770018	1453	224
0.49557114345651493	1454	225
0.44120322272381984	1455	225
0.7023068844287331	1456	226
0.6382026138077727	1457	226
0.36167557349139917	1458	227
0.6799953100434176	1459	227
0.6341299297555723	1460	228
0.6531911424797033	1461	228
0.7486506184560769	1462	229
0.692062301736008	1463	229
0.7118182135057673	1464	230
0.5413528966414662	1465	230
0.7289447983263377	1466	231
0.6267541228570066	1467	231
0.7849308085726843	1468	232
0.6688636515922245	1469	232
0.7050717537338014	1470	233
0.7693162145597436	1471	233
0.317398504330184	1472	234
0.5802977169336098	1473	234
0.7846685137906263	1474	235
0.7298413772678262	1475	235
0.8164962040358972	1476	236
0.763262339636079	1477	236
0.7698008901255251	1478	237
0.7912147983185873	1479	237
0.6148914197968356	1480	238
0.732460422445682	1481	238
0.6939818000632421	1482	239
0.7752340148614558	1483	239
0.8332005220962815	1484	240
0.8128768644164288	1485	240
0.7983368709553658	1486	241
0.8021960031030243	1487	241
0.622116526798423	1488	242
0.6999594457248582	1489	242
0.0006701809650905466	1490	243
0.0012656077875087208	1491	243
0.7369676265559252	1492	244
0.8077749004090536	1493	244
0.7757854417616747	1494	245
0.7846009855016775	1495	245
0.8008253718901339	1496	246
0.7475982358987033	1497	246
0.7134909232938611	1498	247
0.7385288524980012	1499	247
0.5793849949999236	1500	248
0.6951977349030832	1501	248
0.8156491260504148	1502	249
0.7672599365878537	1503	249
0.7917602207953106	1504	250
0.7367166610838951	1505	250
0.7875888129721804	1506	251
0.7882228616491501	1507	251
0.7576453463927427	1508	252
0.771140974053245	1509	252
0.7251857126642461	1510	253
0.7724904569938943	1511	253
0.8232423401826203	1512	254
0.759660954318243	1513	254
0.1681938972371224	1514	255
0.1556064293529612	1515	255
0.721547050143758	1516	256
0.6262431192512417	1517	256
0.8016507988265689	1518	257
0.7961341258059	1519	257
0.7188166651798178	1520	258
0.6905909655247862	1521	258
0.7111030018363479	1522	259
0.8215682186208899	1523	259
0.8154211645241172	1524	260
0.7559016233283107	1525	260
4.7278297319835906e-12	1526	261
4.9021772539737955e-12	1527	261
0.7627375325739989	1528	262
0.823750602315933	1529	262
0.8279958941913431	1530	263
0.8050049617078839	1531	263
0.3031602967928949	1532	264
0.5613281638632334	1533	264
0.7575513943222424	1534	265
0.6844468527598605	1535	265
0.804123818519281	1536	266
0.7202420708059468	1537	266
0.6534931954280643	1538	267
0.6216648737598797	1539	267
0.7062721742148357	1540	268
0.7438806587185769	1541	268
0.7577764873869665	1542	269
0.7638760655525181	1543	269
0.7148806897625148	1544	270
0.7234386145296716	1545	270
0.7996908948848117	1546	271
0.8037020737941541	1547	271
0.7179524411431095	1548	272
0.6687634054103822	1549	272
0.7948614931916856	1550	273
0.7310119527719735	1551	273
0.7546469912885246	1552	274
0.7713943182661248	1553	274
0.7976694142246267	1554	275
0.7728013972116216	1555	275
0.6055803349636477	1556	276
0.7615903237469055	1557	276
0.00009259281678964266	1558	277
2.316033538160895e-9	1559	277
0.7456800068255842	1560	278
0.7139571016597117	1561	278
0.5718563953142916	1562	279
0.6494764744399147	1563	279
0.7934405861199181	1564	280
0.7841910680733291	1565	280
0.6948657919691095	1566	281
0.7678950561138285	1567	281
0.7065461875657648	1568	282
0.7804878139854834	1569	282
0.7549274344228377	1570	283
0.7388534287947565	1571	283
0.7098341665313455	1572	284
0.6486057679926784	1573	284
0.7041449722740881	1574	285
0.6583053242831995	1575	285
0.7493161446174683	1576	286
0.7839645976242605	1577	286
0.757739310461113	1578	287
0.7439629094274968	1579	287
0.7470668192550971	1580	288
0.7549522006133125	1581	288
0.7988159866877886	1582	289
0.7847522052723606	1583	289
0.7881940687373156	1584	290
0.8067175758114962	1585	290
0.7730864318034664	1586	291
0.8041557735632847	1587	291
0.7771183960223764	1588	292
0.7862602283213518	1589	292
0.8172089037584928	1590	293
0.7344634568155692	1591	293
0.7527218332510529	1592	294
0.7873868438363809	1593	294
0.6988835958193275	1594	295
0.6969487616547042	1595	295
0.7618042336506872	1596	296
0.7457252061992052	1597	296
0.6615637536653987	1598	297
0.7256138164911436	1599	297
1.3491445381166979e-11	1600	298
3.497141264520779e-14	1601	298
1.6126334402338632e-12	1602	299
2.666889668137351e-11	1603	299
0.8051208950991894	1604	300
0.7534455561442617	1605	300
0.7661043048217622	1606	301
0.7777660207663967	1607	301
0.764777499410726	1608	302
0.6387333182171819	1609	302
0.7335503113531091	1610	303
0.7221801281511923	1611	303
0.7574284220962015	1612	304
0.7167214464645687	1613	304
0.7686472746840886	1614	305
0.765435755681153	1615	305
0.583675363088557	1616	306
0.27602515038427267	1617	306
0.7531608529357772	1618	307
0.7178247935062171	1619	307
0.7367004666089066	1620	308
0.7087340140023286	1621	308
0.6171649011416277	1622	309
0.7132652151689812	1623	309
0.7350214641060585	1624	310
0.6953658616835781	1625	310
0.6743171970890629	1626	311
0.7530395943791109	1627	311
0.5676593446824312	1628	312
0.5305178207354962	1629	312
0.8163082123279934	1630	313
0.7872229643744592	1631	313
0.7845617781517729	1632	314
0.7768336562960232	1633	314
0.7567314252143043	1634	315
0.7947687274050328	1635	315
0.778115855552791	1636	316
0.6946159517954841	1637	316
0.7873469372556374	1638	317
0.7868678076305691	1639	317
0.7910161279550688	1640	318
0.7706564088322427	1641	318
0.7230220508058792	1642	319
0.7503668617415715	1643	319
3.1600401758315978e-58	1644	320
2.3384006815757036e-67	1645	320
0.7808560757570869	1646	321
0.7775307370471364	1647	321
0.00035627878928773724	1648	322
0.0004915260072758851	1649	322
0.794635473785263	1650	323
0.7846826439713489	1651	323
0.784159712978223	1652	324
0.7523372773807214	1653	324
0.790513277345019	1654	325
0.774679087555731	1655	325
0.7368598296157374	1656	326
0.7294202345068784	1657	326
0.7813212524670459	1658	327
0.8193600088811209	1659	327
0.7339642819463097	1660	328
0.778744963041277	1661	328
0.5138482709390652	1662	329
0.6598277794106441	1663	329
0.7297890903053886	1664	330
0.688702211286137	1665	330
0.7796342498737823	1666	331
0.617351900561328	1667	331
0.8030316096330732	1668	332
0.7006762477778475	1669	332
0.7951894759752247	1670	333
0.7902956492369917	1671	333
0.671213014587135	1672	334
0.7267642815835573	1673	334
0.7873683762412363	1674	335
0.782526614912028	1675	335
0.7559812538085899	1676	336
0.7354115025964966	1677	336
0.7529106637295573	1678	337
0.7178124452517806	1679	337
0.8038739891237205	1680	338
0.6397756677685869	1681	338
0.7698566593159574	1682	339
0.7722484186791243	1683	339
0.5897405050246719	1684	340
0.5931194783029887	1685	340
0.7990252673566038	1686	341
0.7841118596330631	1687	341
0.7027624525705918	1688	342
0.7620184563760002	1689	342
0.7889462276577107	1690	343
0.6492626641695903	1691	344
0.7488776854081151	1692	345
0.8002840104881144	1693	346
0.5447665865360503	1694	347
0.5857136801196018	1695	348
0.7982206374969995	1696	349
0.6745320014127839	1697	350
0.780517104604613	1698	351
0.7494967990928464	1699	352
0.7712038110926334	1700	353
0.7840733884408141	1701	354
0.7714521306172961	1702	355
0.7179549379215356	1703	356
0.547300300603679	1704	357
0.7665795151753996	1705	358
0.8035382554493319	1706	359
0.7822649061664988	1707	360
0.8004770694651145	1708	361
0.7857484241757317	1709	362
0.8056656766366619	1710	363
0.7907837024201924	1711	364
0.6747656821836907	1712	365
0.8272330782205399	1713	366
0.650955437107124	1714	367
0.774348551160125	1715	368
0.7317632973430986	1716	369
0.6932553754449498	1717	370
2.268197345669305e-8	1718	371
0.6282094682477228	1719	372
0.8056351914008936	1720	373
0.7268378998582261	1721	374
1.9928370016717687e-11	1722	375
0.7882978910527682	1723	376
0.7589146454100285	1724	377
0.8011003783053416	1725	378
0.722765717917135	1726	379
0.7580135107254249	1727	380
0.6945227145708384	1728	381
0.7643368185291015	1729	382
0.7321271274209472	1730	383
0.7630802632566565	1731	384
0.7573314596962882	1732	385
0.7490459493089019	1733	386
0.790195284178111	1734	387
0.7116561885700352	1735	388
0.7928798160031348	1736	389
0.7776874030159648	1737	390
0.8418098974171442	1738	391
0.8092772645486227	1739	392
0.7864470576363329	1740	393
0.8037315599936687	1741	394
0.7204239666444263	1742	395
0.5596323001036918	1743	396
0.7733374880568821	1744	397
0.7684861354026374	1745	398
0.7598229429272056	1746	399
0.818617331427743	1747	400
0.7682264102375298	1748	401
0.7109615890077228	1749	402
0.7697794806119626	1750	403
0.7469870691320304	1751	404
0.693005456688982	1752	405
0.8176757702146557	1753	406
0.8073123059073697	1754	407
0.7544182559117313	1755	408
0.7550239321881625	1756	409
0.7241987784379996	1757	410
0.7544699608627508	1758	411
0.7423537613395151	1759	412
0.586501655611832	1760	413
0.7716787483305587	1761	414
0.7345529358193247	1762	415
0.7995450482260898	1763	416
0.734884361032468	1764	417
0.6887184510773805	1765	418
0.7970192074429286	1766	419
0.7579209582124724	1767	420
0.47608973458997567	1768	421
0.777087783233375	1769	422
0.7841008458364808	1770	423
0.7828850805116029	1771	424
0.8300479275907797	1772	425
0.7722376098790633	1773	426
0.8098214738990006	1774	427
0.8122387594064319	1775	428
0.7053006632264551	1776	429
0.15859814481395626	1777	430
0.6061636864771057	1778	431
0.7236242891286282	1779	432
0.12821593134057743	1780	433
0.7014583965578249	1781	434
0.797818863898065	1782	435
0.6082801949047352	1783	436
0.8193399125708103	1784	437
0.7881697034222023	1785	438
0.5272913891547216	1786	439
0.7763178468814751	1787	440
0.770055444558274	1788	441
0.7951023268555462	1789	442
0.7560350475980003	1790	443
0.7919374282591378	1791	444
0.7588071468852982	1792	445
0.25603971718982477	1793	446
0.33906828829988345	1794	447
0.7677279103901469	1795	448
0.708164406547195	1796	449
0.006316654550157091	1797	450
3.18463996620689e-8	1798	451
0.7158455398082348	1799	452
0.6159768752319982	1800	453
0.7281898215361086	1801	454
0.7730856930540301	1802	455
0.6881567913289811	1803	456
0.7413168513239091	1804	457
0.4846055982751831	1805	458
0.6929036116629551	1806	459
0.7592591352076297	1807	460
0.7700682994169858	1808	461
0.757565065085741	1809	462
0.7667731055501341	1810	463
0.8010227798646689	1811	464
0.7316094487201109	1812	465
0.7319060935244113	1813	466
0.7107596397958272	1814	467
0.7913143430146622	1815	468
0.002249773483211693	1816	469
0.7205265307043436	1817	470
0.7844293559934506	1818	471
4.886597244849246e-14	1819	472
0.5971248532318734	1820	473
0.7926582363066808	1821	474
0.7771761624036361	1822	475
0.7726844323896767	1823	476
0.7270832652345517	1824	477
0.7214036988067319	1825	478
0.7780749173222814	1826	479
0.8125955389182441	1827	480
0.770806844851771	1828	481
0.6463286385892861	1829	482
1.0727974971016837e-10	1830	483
0.7771173011028027	1831	484
0.7786933521504517	1832	485
0.7837708620346904	1833	486
0.7995080084038214	1834	487
0.7817151305001324	1835	488
0.660195687098959	1836	489
0.816573872757612	1837	490
0.5602521887328682	1838	491
0.7267506177520311	1839	492
0.0006369252235193536	1840	493
0.6877846418017927	1841	494
0.7029977045133912	1842	495
0.705748550224293	1843	496
0.7549039034424689	1844	497
0.7794754530323554	1845	498
0.8026994801839503	1846	499
0.7189060683082853	1847	500
0.529719753281778	1848	501
0.7601323954625048	1849	502
0.6829697482553273	1850	503
0.2942737797369544	1851	504
2.207140339455486e-8	1852	505
0.8212236720687323	1853	506
0.7501594820794447	1854	507
0.7307875457674753	1855	508
0.7454747187869251	1856	509
0.7910165348409844	1857	510
0.7971548939784913	1858	511
0.534916296383233	1859	512
0.7972537748156165	1860	513
0.7543613040819399	1861	514
0.7047068254683597	1862	515
0.7558562108123047	1863	516
0.7686421670739791	1864	517
0.7010134877887013	1865	518
0.5020044762655019	1866	519
0.5198606140462304	1867	520
0.765618991333444	1868	521
0.8021241572724779	1869	522
0.7615317181097329	1870	523
0.41763726939089507	1871	524
0.7924839278099636	1872	525
0.002963316851361273	1873	526
0.7370026397710635	1874	527
0.7694113774397272	1875	528
0.5411870199321028	1876	529
0.8061063396028435	1877	530
0.791553114261756	1878	531
0.8138349137264396	1879	532
0.7761210677365645	1880	533
0.7970072523326049	1881	534
0.5427130992211526	1882	535
0.7266157384080251	1883	536
0.7859756979595715	1884	537
0.7942735965278761	1885	538
0.8053173332310624	1886	539
0.7577367647981602	1887	540
0.6705524549158306	1888	541
0.8115793080450244	1889	542
0.7418080382617163	1890	543
0.00017949316909221747	1891	544
0.8139509321498806	1892	545
0.7545168088698356	1893	546
0.7367040657051038	1894	547
0.7695665586169063	1895	548
0.8025887593756811	1896	549
0.5533153690314557	1897	550
6.322141469205553e-9	1898	551
0.805088448103115	1899	552
0.7680839026212403	1900	553
0.5951205270741932	1901	554
0.7807523365654115	1902	555
0.8076613126711648	1903	556
0.7536338514834753	1904	557
0.7863233537600405	1905	558
0.8418799450721902	1906	559
0.8093687420670956	1907	560
0.7540163723035608	1908	561
0.7775323866602382	1909	562
0.5359166639147075	1910	563
0.6325900440351255	1911	564
0.7289268955270729	1912	565
0.7962611893342707	1913	566
0.5578992273865981	1914	567
0.7211098984869062	1915	568
0.7833238224472211	1916	569
0.49336048445873404	1917	570
0.728869735802308	1918	571
0.8128913955957343	1919	572
0.6613393358542745	1920	573
0.4281559228108992	1921	574
0.7126100887357676	1922	575
0.7834486942745106	1923	576
1.8346871026691786e-8	1924	577
0.7354344175275142	1925	578
0.789819517952716	1926	579
0.05448293816795689	1927	580
2.166261633759907e-12	1928	581
2.0766999556310424e-8	1929	582
0.7889648645551062	1930	583
0.749002603960584	1931	584
0.810574084203477	1932	585
0.7558185055904107	1933	586
0.7779028174374134	1934	587
0.8291405207720477	1935	588
0.5893792134209623	1936	589
0.7700882612423245	1937	590
2.7785755108849544e-9	1938	591
0.7207832042392495	1939	592
5.745647923688826e-11	1940	593
0.7025485612821072	1941	594
0.7450887190078965	1942	595
0.7634699978431339	1943	596
0.7651785250043244	1944	597
0.787321853870255	1945	598
0.8006316615288449	1946	599
0.5851040337281282	1947	600
0.16023945966059588	1948	601
0.7778309281780861	1949	602
3.885398527051876e-8	1950	603
0.7352452099449064	1951	604
0.6537822864329916	1952	605
0.7015972110088604	1953	606
0.6036267925104268	1954	607
0.7358316125705723	1955	608
0.7353740855726766	1956	609
0.6811465778136965	1957	610
0.7604212621240091	1958	611
0.7623737386058442	1959	612
3.609669760068787e-8	1960	613
0.6939147953095748	1961	614
0.7868860171331171	1962	615
0.7753615005594304	1963	616
0.7201023050579898	1964	617
5.476904396731121e-10	1965	618
0.790436634731128	1966	619
0.7678057477444683	1967	620
0.6395884678291001	1968	621
0.6550016362329122	1969	622
0.46379036488219777	1970	623
0.7679183766878528	1971	624
0.00005064914101613342	1972	625
0.7314650120068282	1973	626
0.6641534779728003	1974	627
0.7791968119652783	1975	628
0.7270261435319705	1976	629
0.7353800540482379	1977	630
0.7639515007559254	1978	631
0.7878930791611383	1979	632
0.6284284284040957	1980	633
0.7140154253733619	1981	634
0.8024289845030523	1982	635
0.6904922580815671	1983	636
0.7952649922035602	1984	637
0.7397747836204726	1985	638
0.7973326748436392	1986	639
0.5022537411454193	1987	640
0.7941270413773962	1988	641
0.7002613767674194	1989	642
0.7921080478882199	1990	643
0.5290332377493249	1991	644
0.001213410291434243	1992	645
0.6705205999060538	1993	646
0.5170974011394353	1994	647
1.5357121148409652e-10	1995	648
0.8005071818454826	1996	649
0.6740972995842334	1997	650
0.7633054251465164	1998	651
0.7594787367891956	1999	652
0.39777671076265414	2000	653
0.6771921661912416	2001	654
0.796255107115264	2002	655
0.7279660981178996	2003	656
0.8033370511718342	2004	657
0.8125218024383558	2005	658
0.798395642897134	2006	659
0.8084906718264113	2007	660
0.7654406010529954	2008	661
0.7773542869240242	2009	662
2.813855335676324e-15	2010	663
0.6769248253120256	2011	664
0.6520927096564795	2012	665
0.7886530074350698	2013	666
0.2646349616925422	2014	667
0.5500847130062035	2015	668
0.7828114914714487	2016	669
0.7034716597739953	2017	670
0.7561737660823411	2018	671
0.7223574092624513	2019	672
0.7805096215895663	2020	673
0.7987660114161648	2021	674
0.7666458789335375	2022	675
0.7476167263890282	2023	676
0.7993834787880586	2024	677
0.7961498329365672	2025	678
0.0652491281744952	2026	679
0.7470455408597815	2027	680
0.6667891988332785	2028	681
6.563007272703247e-10	2029	682
0.782035703315166	2030	683
0.7967009103159848	2031	684
0.7830952598049267	2032	685
0.7598756136712231	2033	686
0.734995198830896	2034	687
1.7652974298600178e-8	2035	688
0.8243078626660771	2036	689
0.5541773373195853	2037	690
0.6898241048542828	2038	691
0.8138428807678839	2039	692
0.7264916352016627	2040	693
0.7337220606155896	2041	694
0.7798727558859084	2042	695
0.6629674199587648	2043	696
0.6755631545165842	2044	697
0.6828270807026361	2045	698
0.7607246381509369	2046	699
0.5857086606195776	2047	700
0.693690543099781	2048	701
0.7379459961874776	2049	702
0.7729083533833889	2050	703
0.534145046578791	2051	704
5.927185735700205e-12	2052	705
0.1686319915971524	2053	706
0.6058579024585851	2054	707
0.6652412350489407	2055	708
0.598172523982032	2056	709
0.7872307101077121	2057	710
0.5075405467949566	2058	711
0.7910959982934941	2059	712
4.032613388626354e-10	2060	713
0.8286401532063254	2061	714
